date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2022-07-16,2022,0,,FLA,PHI,1489.72986864405,1524.07741729855,0.48511308178242263,0.5148869182175774,1485.35175387225,1528.45553207035,1496.13503932789,1532.1350809465,Max Meyer,Ranger Suarez,47.4,52.5805738482145,-29.1617716357546,-11.86856683192,0.457943237904002,0.542056762095998,1493.08444168456,1535.18567858983,0,10
2022-07-16,2022,0,,CLE,DET,1497.90331010339,1460.17989503086,0.5879042910276514,0.4120957089723486,1501.38488445909,1456.69832067516,1494.60673269787,1458.04614995397,Cal Quantrill,Michael Pineda,51.4905660246744,51.6003866145714,-5.97657538427877,9.04429371689632,0.565164161810546,0.434835838189454,1497.41160984788,1455.24127280396,10,0
2022-07-16,2022,0,,WSN,ATL,1433.43917617575,1561.36057773601,0.3547511095754325,0.6452488904245675,1432.01144972874,1562.78830418302,1437.82154314849,1560.75207676175,Paolo Espino,Max Fried,47.6272887169672,60.1773035879326,6.80869654637755,26.6852052113794,0.335389566992557,0.664610433007443,1436.83445237385,1561.73916753639,3,6
2022-07-16,2022,0,,TEX,SEA,1479.07874734569,1526.84086153901,0.4658567881162679,0.5341432118837321,1477.83112119807,1528.08848768663,1477.37220213477,1515.90641518744,Spencer Howard,Logan Gilbert,44.8283918374474,52.9675271260004,-27.8499669650578,8.27424532830173,0.427608941272376,0.572391058727624,1476.53536501178,1516.74325231043,2,3
2022-07-16,2022,0,,COL,PIT,1479.18230452766,1441.55026814835,0.5877768452549569,0.4122231547450431,1480.4472183089,1440.28535436711,1463.4350982978,1437.27499070774,Jose Urena,Mitch Keller,46.6480834221856,46.9985780056899,-20.8812272332697,-1.94080322602236,0.544808201869244,0.455191798130756,1464.51640847578,1436.19368052976,2,0
2022-07-16,2022,0,,TOR,KCR,1526.72469007698,1454.69501381666,0.6347829401574565,0.3652170598425435,1527.6233980843,1453.79630580934,1537.85251894872,1452.44576130599,Max Castillo,Daniel Lynch,47.4408532908017,47.1943044284407,-25.1269058144795,-3.1954680613757,0.623292859755554,0.376707140244446,1538.55661168272,1451.74166857199,6,5
2022-07-16,2022,0,,CHC,NYM,1452.12301199124,1537.18067151653,0.41302450642027916,0.5869754935797209,1451.03093824758,1538.27274526019,1460.30722399834,1548.78725431787,Marcus Stroman,Taijuan Walker,52.8145216756254,54.4933383673323,18.2378924581495,0.668704701965156,0.432897148205656,0.567102851794344,1459.43522765552,1549.65925066069,1,2
2022-07-16,2022,0,,STL,CIN,1527.07804286766,1467.50949937704,0.6179979596782041,0.38200204032179585,1529.832955307,1464.7545869377,1512.84685642238,1469.87754402512,Miles Mikolas,Nick Lodolo,55.9178801306151,48.7008622144873,23.1696680665437,-9.2524733263908,0.639257560070065,0.360742439929935,1514.75297885355,1467.97142159395,11,3
2022-07-16,2022,0,,MIN,CHW,1509.97138938927,1513.92639452588,0.5288151021274861,0.47118489787251394,1511.95517496648,1511.94260894867,1516.61409568875,1524.98505275829,Dylan Bundy,Lance Lynn,49.4207158972369,53.6031958591505,-6.54584705689338,9.10076940478971,0.499974709655631,0.500025290344369,1518.21801116821,1523.38113727883,6,3
2022-07-15,2022,0,,SFG,MIL,1532.39120126987,1521.10519840481,0.5506067619008268,0.4493932380991732,1534.3788236775,1519.11757599718,1516.20890568374,1534.59539613288,Alex Wood,Brandon Woodruff,51.9139237540935,57.7016879585045,-7.48866429982969,16.6808041173277,0.473321190424096,0.526678809575904,1518.03120050484,1532.77310131178,8,5
2022-07-15,2022,0,,SDP,ARI,1509.37578077361,1462.16437739994,0.6010700844647285,0.39892991553527146,1510.80629096431,1460.73386720924,1527.06489059971,1461.06782434661,Yu Darvish,Madison Bumgarner,56.0935776903471,50.0693516339859,14.7569865170773,0.137082373290816,0.642433490294645,0.357566509705355,1527.98552796758,1460.14718697874,5,3
2022-07-15,2022,0,,ANA,LAD,1480.12653910067,1593.61656615538,0.3739879586162242,0.6260120413837758,1477.44800773417,1596.29509752188,1498.90425725978,1597.03171872069,Patrick Sandoval,Clayton Kershaw,53.0022115748923,57.3396393292152,4.575860774399,12.0104233545268,0.389659918544267,0.610340081455733,1496.77723485664,1599.15874112383,1,9
2022-07-15,2022,0,,COL,PIT,1475.42857646775,1445.30399620826,0.5772674893954123,0.4227325106045877,1479.18230452766,1441.55026814835,1460.46885535964,1440.2412336459,German Marquez,Jose Quintana,51.7027986363222,49.5028610000506,3.70973865829323,9.59758679265695,0.560231864756488,0.439768135243512,1463.4350982978,1437.27499070774,13,2
2022-07-15,2022,0,,STL,CIN,1525.21234857413,1469.37519367057,0.6129144424667354,0.38708555753326457,1527.07804286766,1467.50949937704,1511.27147327158,1471.45292717592,Andre Pallante,Hunter Greene,47.3324975370691,49.6625739073321,-17.4822732936998,-5.06778375666962,0.577615694153644,0.422384305846356,1512.84685642238,1469.87754402512,7,3
2022-07-15,2022,0,,MIN,CHW,1512.72181094737,1511.17597296778,0.5366973089604532,0.4633026910395468,1509.97138938927,1513.92639452588,1518.56464505847,1523.03450338857,Devin Smeltzer,Michael Kopech,49.5290024172803,52.5400069843649,-6.38793249310844,4.07668175878205,0.513043382716315,0.486956617283685,1516.61409568875,1524.98505275829,2,6
2022-07-15,2022,0,,HOU,OAK,1568.63444803121,1456.80715350659,0.6860861804235231,0.3139138195764769,1564.69018210201,1460.75141943579,1563.33084620247,1431.52348238105,Jake Odorizzi,Cole Irvin,51.5678984091719,51.317017075886,-16.9574795795455,8.00130533619176,0.675065563327053,0.324934436672947,1560.44453482297,1434.40979376055,1,5
2022-07-15,2022,0,,TEX,SEA,1481.73730474916,1524.18230413554,0.4734804220351593,0.5265195779648407,1479.07874734569,1526.84086153901,1479.19007767541,1514.0885396468,Matt Bush,Robbie Ray,47.4,57.5692914795287,0.0338438372665636,30.476044063994,0.440784652744866,0.559215347255134,1477.37220213477,1515.90641518744,3,8
2022-07-15,2022,0,,TBD,BAL,1546.09041148775,1486.15783526513,0.6184925451132504,0.38150745488674964,1547.08623444807,1485.16201230481,1532.24694804216,1468.78946211317,Luis Patino,Tyler Wells,48.1293511222237,54.6111264168147,-26.3573812844322,23.1778702690385,0.555521012565276,0.444478987434724,1533.1646291163,1467.87178103903,5,4
2022-07-15,2022,0,,CLE,DET,1496.83091628063,1461.25228885362,0.5849098842817595,0.4150901157182405,1497.90331010339,1460.17989503086,1493.8841606027,1458.76872204914,Zach Plesac,Drew Hutchison,52.3798772178528,44.2192257178581,-2.7419766361926,-25.8933017243814,0.616227328448386,0.383772671551614,1494.60673269787,1458.04614995397,6,5
2022-07-15,2022,0,,TOR,KCR,1524.3063477008,1457.11335619284,0.6283042912648893,0.3716957087351107,1526.72469007698,1454.69501381666,1536.35510494768,1453.94317530703,Alek Manoah,Zack Greinke,58.5701287419357,49.6801656828851,28.1592650705568,8.02596074550416,0.674465685479666,0.325534314520334,1537.85251894872,1452.44576130599,8,1
2022-07-15,2022,0,,WSN,ATL,1435.13205157704,1559.66770233472,0.35922493584178417,0.6407750641582158,1433.43917617575,1561.36057773601,1439.18934317693,1559.38427673331,Patrick Corbin,Ian Anderson,44.7177393388249,50.6976849631514,-7.53524773527837,-17.7108685446969,0.378677119631536,0.621322880368464,1437.82154314849,1560.75207676175,4,8
2022-07-15,2022,0,,NYY,BOS,1582.17377099654,1528.79818123997,0.6095472960768933,0.3904527039231067,1580.4263221363,1530.54563010021,1586.56043378444,1535.47419810361,Jordan Montgomery,Nathan Eovaldi,55.5676889598967,56.1408590061554,-3.28212187226699,15.3678405079414,0.584890755419679,0.415109244580321,1585.31668819768,1536.71794369037,4,5
2022-07-15,2022,0,,FLA,PHI,1491.13356735881,1522.67371858379,0.4891505533918277,0.5108494466081723,1489.72986864405,1524.07741729855,1497.4292260351,1530.84089423929,Sandy Alcantara,Kyle Gibson,63.1127459783812,51.4457128377353,45.7798974042438,-16.8418624216101,0.577420288494159,0.422579711505841,1496.13503932789,1532.1350809465,1,2
2022-07-14,2022,0,,SFG,MIL,1534.03004840958,1519.4663512651,0.5552708297242908,0.44472917027570924,1532.39120126987,1521.10519840481,1517.26068042573,1533.54362139089,Carlos Rodon,Corbin Burnes,59.5782337058469,63.9350150503209,28.3839068017687,46.7108065326302,0.489931946691579,0.510068053308421,1516.20890568374,1534.59539613288,2,3
2022-07-14,2022,0,,ANA,HOU,1481.21285670916,1567.54813042272,0.4112426547694001,0.5887573452305999,1480.12653910067,1568.63444803121,1499.75841781708,1562.47668564517,Reid Detmers,Framber Valdez,50.1234269311422,56.1518007755187,-8.54683193201159,4.52201177796421,0.426019433037661,0.573980566962339,1498.90425725978,1563.33084620247,2,3
2022-07-14,2022,0,,TEX,SEA,1483.02375316472,1522.89585571998,0.47717408523013694,0.5228259147698631,1481.73730474916,1524.18230413554,1480.24654335253,1513.03207396968,Martin Perez,Marco Gonzales,53.6230506504411,51.1227470156471,14.0942601206694,-0.341343475088372,0.512870376146458,0.487129623853542,1479.19007767541,1514.0885396468,5,6
2022-07-14,2022,0,,CHC,NYM,1455.28131346439,1534.02237004338,0.42186675498065657,0.5781332450193435,1452.12301199124,1537.18067151653,1462.8911469915,1546.20333132471,Keegan Thompson,Carlos Carrasco,49.3049377741114,49.6645962452489,0.873906017236251,-21.4531290093535,0.450685126945815,0.549314873054185,1460.30722399834,1548.78725431787,0,8
2022-07-14,2022,0,,MIN,CHW,1517.73480971069,1506.16297420446,0.551013860243713,0.448986139756287,1512.72181094737,1511.17597296778,1522.50051862443,1519.09862982261,Sonny Gray,Johnny Cueto,55.5938292226534,51.7459632116904,20.9425915578932,0.820142555999482,0.571723414460063,0.428276585539937,1518.56464505847,1523.03450338857,2,12
2022-07-14,2022,0,,STL,LAD,1527.44782485466,1591.38108987485,0.44278314586688144,0.5572168541331186,1525.21234857413,1593.61656615538,1512.8865276096,1595.41666438267,Dakota Hudson,Tyler Anderson,50.7985687564404,52.3212344603422,-1.10866144014117,-10.9371109152787,0.430368106325638,0.569631893674362,1511.27147327158,1597.03171872069,0,4
2022-07-14,2022,0,,TBD,BOS,1544.86738058174,1530.02121214598,0.5556723350987166,0.4443276649012834,1546.09041148775,1528.79818123997,1531.3436686296,1536.37747751617,Drew Rasmussen,Kutter Crawford,53.7015161690872,47.8070859804828,-0.00280131856361407,-23.5377387965286,0.560860766388097,0.439139233611903,1532.24694804216,1535.47419810361,5,4
2022-07-14,2022,0,,CLE,DET,1494.7838284536,1463.29937668065,0.5791766018043142,0.4208233981956858,1496.83091628063,1461.25228885362,1492.67856963751,1459.97431301433,Triston McKenzie,Elvin Rodriguez,54.8513191498012,42.3301021177752,10.2814848642452,-35.1704320481502,0.64654180585817,0.35345819414183,1493.8841606027,1458.76872204914,4,0
2022-07-14,2022,0,,TOR,KCR,1526.71880146869,1454.70090242495,0.6347672228325923,0.36523277716740765,1524.3063477008,1457.11335619284,1538.32532486791,1451.9729553868,Kevin Gausman,Angel Zerpa,55.9862889636201,48.4584775642104,15.9814231865023,2.69624706231264,0.674494847934478,0.325505152065522,1536.35510494768,1453.94317530703,1,3
2022-07-14,2022,0,,WSN,ATL,1436.05249517552,1558.74725873624,0.36166779958844636,0.6383322004115537,1435.13205157704,1559.66770233472,1440.00913569255,1558.56448421769,Anibal Sanchez,Kyle Wright,49.0526692109905,51.1233595004533,12.775978757392,-15.5726277688748,0.409372962338072,0.590627037661928,1439.18934317693,1559.38427673331,4,5
2022-07-14,2022,0,,NYY,CIN,1584.26285996815,1467.28610469896,0.6924348965048113,0.30756510349518873,1582.17377099654,1469.37519367057,1587.97381342851,1470.03954753185,Nestor Cortes,Luis Castillo,55.6797686016571,58.1139021630399,-2.11371761493156,35.7900583111983,0.64539261985821,0.35460738014179,1586.56043378444,1471.45292717592,6,7
2022-07-14,2022,0,,COL,SDP,1473.27791742572,1511.52643981564,0.4795062159368387,0.5204937840631614,1475.42857646775,1509.37578077361,1458.71753823334,1528.81620772601,Kyle Freeland,Blake Snell,52.7670142741344,53.3564583586528,8.11056104133534,1.24799908202037,0.44377352406172,0.55622647593828,1460.46885535964,1527.06489059971,8,5
2022-07-14,2022,0,,FLA,PIT,1490.04082748973,1446.39673607734,0.5961360120278497,0.4038639879721503,1491.13356735881,1445.30399620826,1496.53722888048,1441.13323080052,Braxton Garrett,Zach Thompson,47.5144459598319,48.202323740121,-26.5607405095644,4.02035795356573,0.569802940774623,0.430197059225377,1497.4292260351,1440.2412336459,3,2
2022-07-13,2022,0,,ANA,HOU,1477.0638731196,1571.69711401228,0.39972822822384757,0.6002717717761524,1481.21285670916,1567.54813042272,1497.18866817252,1565.04643528973,Shohei Ohtani,Cristian Javier,59.7852876167106,56.1960107209731,37.9018328168615,4.30417511166298,0.485238806356489,0.514761193643511,1499.75841781708,1562.47668564517,7,1
2022-07-13,2022,0,,COL,SDP,1470.67532594649,1514.12903129487,0.4720330881011325,0.5279669118988675,1473.27791742572,1511.52643981564,1456.40358084934,1531.13016511001,Chad Kuhl,Joe Musgrove,50.8636456864633,57.8744516436786,-1.25736748873693,22.1608976708333,0.394887837986158,0.605112162013842,1458.71753823334,1528.81620772601,10,6
2022-07-13,2022,0,,TEX,OAK,1481.27059817847,1458.56030849284,0.5668194094387073,0.43318059056129266,1483.02375316472,1456.80715350659,1479.17431010481,1432.59571562877,Jon Gray,Paul Blackburn,54.2074547711383,49.3517341825526,18.5834774739938,-1.11572890470106,0.627073122757859,0.372926877242141,1480.24654335253,1431.52348238105,5,2
2022-07-13,2022,0,,CHC,BAL,1458.58154759203,1482.85760113749,0.49960272709694686,0.5003972729030531,1455.28131346439,1486.15783526513,1465.77944909919,1465.90116000548,Justin Steele,Spenser Watkins,50.1335272564103,45.899456327848,4.76808979573257,-17.2780265477631,0.56570829563333,0.43429170436667,1462.8911469915,1468.78946211317,1,7
2022-07-13,2022,0,,STL,LAD,1528.65019482851,1590.178719901,0.446201179374231,0.553798820625769,1527.44782485466,1591.38108987485,1513.75576961975,1594.54742237252,Adam Wainwright,Tony Gonsolin,56.3708385814986,57.9978201675786,25.6443680204666,15.0768286269436,0.433867887083743,0.566132112916257,1512.8865276096,1595.41666438267,6,7
2022-07-13,2022,0,,TBD,BOS,1542.88837401636,1532.00021871136,0.5500400130896343,0.44995998691036565,1544.86738058174,1530.02121214598,1530.11952682561,1537.60161932016,Shane McClanahan,Josh Winckowski,61.3955764920594,47.6327917654683,37.1188265648681,-24.3290854528977,0.610355629649211,0.389644370350789,1531.3436686296,1536.37747751617,4,1
2022-07-13,2022,0,,CLE,CHW,1496.22472224598,1504.72208041208,0.5222953005959138,0.4777046994040862,1494.7838284536,1506.16297420446,1493.64032449427,1518.13687496585,Aaron Civale,Lucas Giolito,50.1260350136839,52.310783068689,-12.0755829667376,4.13472421561578,0.475975413493403,0.524024586506597,1492.67856963751,1519.09862982261,1,2
2022-07-13,2022,0,,TOR,PHI,1523.71825594754,1525.67426410494,0.5316813535078277,0.46831864649217225,1526.71880146869,1522.67371858379,1535.81208477506,1533.35413433214,Ross Stripling,Zack Wheeler,52.0545449551367,62.1944194830004,-1.54004279317388,32.6759973467296,0.488837066701116,0.511162933298884,1538.32532486791,1530.84089423929,8,2
2022-07-13,2022,0,,NYY,CIN,1583.55828940272,1467.99067526439,0.6907046727959413,0.3092953272040587,1584.26285996815,1467.28610469896,1587.49119865355,1470.52216230681,Luis Severino,Mike Minor,58.1068383572071,49.3512478457453,7.62411151104586,-5.74627362769091,0.708570023361921,0.291429976638079,1587.97381342851,1470.03954753185,7,6
2022-07-13,2022,0,,FLA,PIT,1488.93682457364,1447.50073899343,0.5930722040424833,0.4069277959575167,1490.04082748973,1446.39673607734,1495.78109029563,1441.88936938537,Pablo Lopez,JT Brubaker,55.6189458992847,48.1791258026504,11.6823742652553,5.19806395663031,0.619094704092132,0.380905295907868,1496.53722888048,1441.13323080052,5,4
2022-07-13,2022,0,,WSN,SEA,1437.1608908243,1521.7874600712,0.4136262524589276,0.5863737475410724,1436.05249517552,1522.89585571998,1441.01353933278,1512.02767032945,Erick Fedde,Erik Swanson,46.2141239970142,44.3041548009443,-0.613056733011961,-32.3887268841915,0.478084143265733,0.521915856734267,1440.00913569255,1513.03207396968,1,2
2022-07-13,2022,0,,SFG,ARI,1533.0723177226,1463.12210808692,0.6320033547858986,0.36799664521410136,1534.03004840958,1462.16437739994,1516.41881782775,1461.90968694459,John Brebbia,Zac Gallen,47.4,53.6980071126335,-0.408545403361251,17.6467947847205,0.587480214501859,0.412519785498141,1517.26068042573,1461.06782434661,4,3
2022-07-13,2022,0,,KCR,DET,1452.63737283094,1465.36290627466,0.5162195687738423,0.48378043122615766,1454.70090242495,1463.29937668065,1450.45914587503,1461.4881225261,Brady Singer,Tarik Skubal,50.8246643368351,51.9197886641483,13.9416074942589,9.82365961153646,0.524573193356869,0.475426806643131,1451.9729553868,1459.97431301433,5,2
2022-07-13,2022,0,,MIN,MIL,1515.73736402447,1521.46379695132,0.5262735546510093,0.47372644534899067,1517.73480971069,1519.4663512651,1521.25291024107,1534.79122977425,Joe Ryan,Aaron Ashby,54.2474817930002,46.2878829950953,15.1385092413326,-36.2233404637778,0.588043907927326,0.411956092072674,1522.50051862443,1533.54362139089,4,1
2022-07-13,2022,0,,ATL,NYM,1561.86167729403,1530.90795148559,0.5784317984097551,0.4215682015902449,1558.74725873624,1534.02237004338,1560.84729187074,1543.92052367166,Charlie Morton,Chris Bassitt,56.9675913612375,55.070560242,10.7784031653425,4.24996564515618,0.567871981012889,0.432128018987111,1558.56448421769,1546.20333132471,3,7
2022-07-13,2022,0,,WSN,SEA,1438.63445188747,1520.31389900803,0.4177468752878901,0.5822531247121099,1437.1608908243,1521.7874600712,1442.28464535674,1510.75656430549,Josiah Gray,Chris Flexen,49.3767760208246,50.1181423045754,13.6008068861643,-4.79287860192549,0.464803464933223,0.535196535066777,1441.01353933278,1512.02767032945,4,6
2022-07-12,2022,0,,SFG,ARI,1529.36045710619,1466.83396870333,0.6220095477182165,0.3779904522817835,1533.0723177226,1463.12210808692,1514.20602231668,1464.12248245566,Logan Webb,Dallas Keuchel,57.4445561695608,42.7034138990914,18.8691131969656,-36.08122691524,0.677603186989101,0.322396813010899,1516.41881782775,1461.90968694459,13,0
2022-07-12,2022,0,,ANA,HOU,1478.11955017932,1570.64143695256,0.4026480326323168,0.5973519673676833,1477.0638731196,1571.69711401228,1498.11848662209,1564.11661684016,Noah Syndergaard,Luis Garcia,52.1729644139337,52.9323184431376,1.74355985294423,-10.4374385666654,0.454510101054351,0.545489898945649,1497.18866817252,1565.04643528973,5,6
2022-07-12,2022,0,,COL,SDP,1468.91607095675,1515.88828628461,0.4669884169641924,0.5330115830358075,1470.67532594649,1514.12903129487,1454.81726231253,1532.71648364682,Austin Gomber,Mike Clevinger,49.0468696821062,57.4592308911384,-9.02874472525172,20.1931137312584,0.382610312579982,0.617389687420018,1456.40358084934,1531.13016511001,5,3
2022-07-12,2022,0,,KCR,DET,1454.47180509338,1463.52847401222,0.5214919311712984,0.47850806882870156,1452.63737283094,1465.36290627466,1451.7608536871,1460.18641471403,Kris Bubic,Beau Brieske,45.2443441862238,50.6046137527832,-12.3764227455829,3.9943268358058,0.498854018921587,0.501145981078413,1450.45914587503,1461.4881225261,5,7
2022-07-12,2022,0,,TEX,OAK,1485.48323533505,1454.34767133626,0.5786870245247746,0.4213129754752254,1481.27059817847,1458.56030849284,1482.48359279397,1429.28643293961,Glenn Otto,James Kaprielian,47.827438041572,48.4521714485202,-11.6395824616127,-5.15063250881604,0.600375317318363,0.399624682681637,1479.17431010481,1432.59571562877,7,14
2022-07-12,2022,0,,CHC,BAL,1460.44748145317,1480.99166727635,0.5049731523737853,0.49502684762621474,1458.58154759203,1482.85760113749,1467.23682933945,1464.44377976522,Adrian Sampson,Jordan Lyles,47.8898571700543,50.457353549805,-6.06652028525658,4.54583673791753,0.52168172115275,0.47831827884725,1465.77944909919,1465.90116000548,2,4
2022-07-12,2022,0,,STL,LAD,1527.05546848094,1591.77344624857,0.44166893148515624,0.5583310685148437,1528.65019482851,1590.178719901,1512.51068914935,1595.79250284292,Jordan Hicks,Mitch White,46.7300991331585,50.0209725634186,-19.6924474044556,-23.9559211576135,0.42332780598929,0.57667219401071,1513.75576961975,1594.54742237252,7,6
2022-07-12,2022,0,,MIN,MIL,1518.05243878267,1519.14872219312,0.5329134338564723,0.4670865661435277,1515.73736402447,1521.46379695132,1523.14585872272,1532.8982812926,Josh Winder,Jason Alexander,51.3679165787583,46.4819727565507,1.0607459214429,-35.5171861530396,0.571373873784603,0.428626126215397,1521.25291024107,1534.79122977425,3,6
2022-07-12,2022,0,,ATL,NYM,1560.04820704378,1532.72142173584,0.5733324805579311,0.42666751944206893,1561.86167729403,1530.90795148559,1559.57043019861,1545.19738534379,Spencer Strider,David Peterson,55.8969675033143,49.6017414116885,5.87970478354579,-21.1027366893836,0.592960226641307,0.407039773358693,1560.84729187074,1543.92052367166,4,1
2022-07-12,2022,0,,TBD,BOS,1541.63225983489,1533.25633289283,0.5464583081127968,0.45354169188720317,1542.88837401636,1532.00021871136,1529.08311043083,1538.63803571494,Corey Kluber,Chris Sale,54.5306522331553,55.2449363846405,5.47394093461105,12.0763824990399,0.511284539802449,0.488715460197551,1530.11952682561,1537.60161932016,3,2
2022-07-12,2022,0,,CLE,CHW,1500.09573719662,1500.85106546144,0.5334019498626906,0.4665980501373094,1496.22472224598,1504.72208041208,1495.81780602138,1515.95939343874,Konnor Pilkington,Dylan Cease,46.3328323950932,56.6750231547893,-30.5340276083163,25.3197665852607,0.425726296067186,0.574273703932814,1493.64032449427,1518.13687496585,0,7
2022-07-12,2022,0,,TOR,PHI,1522.44969577198,1526.9428242805,0.528043184100185,0.471956815899815,1523.71825594754,1525.67426410494,1535.00631296011,1534.15990614709,Jose Berrios,Andrew Bellatti,51.4993445093519,47.4,-3.57971001373992,-36.8577742233723,0.584342586078194,0.415657413921806,1535.81208477506,1533.35413433214,4,3
2022-07-12,2022,0,,NYY,CIN,1585.66396959998,1465.88499506713,0.6958595639496382,0.3041404360503618,1583.55828940272,1467.99067526439,1589.1827900435,1468.83057091686,Gerrit Cole,Graham Ashcraft,59.2860396835765,48.8876590353472,14.2693527551766,-8.11817297415127,0.7240390380415,0.2759609619585,1587.49119865355,1470.52216230681,3,4
2022-07-12,2022,0,,FLA,PIT,1490.74036020822,1445.69720335885,0.5980734854139556,0.40192651458604445,1488.93682457364,1447.50073899343,1497.07331100712,1440.59714867388,Daniel Castano,Chris Stratton,45.8940323699256,45.4515955790704,-34.3489480834789,-7.60587420483453,0.576717446489342,0.423282553510658,1495.78109029563,1441.88936938537,2,3
2022-07-12,2022,0,,CLE,CHW,1498.06636623069,1502.88043642737,0.5275827410615598,0.4724172589384402,1500.09573719662,1500.85106546144,1494.42844659702,1517.3487528631,Shane Bieber,Davis Martin,58.1882174008723,48.4038787054441,26.7963573248913,-13.8522180251835,0.559764716193958,0.440235283806042,1495.81780602138,1515.95939343874,4,1
2022-07-11,2022,0,,SFG,ARI,1531.27236933271,1464.92205647681,0.6271707305339688,0.37282926946603123,1529.36045710619,1466.83396870333,1515.45133878792,1462.87716598442,Alex Cobb,Merrill Kelly,50.1766505860221,54.1980230695688,-15.6775115633732,18.4840793763781,0.561160416709747,0.438839583290253,1514.20602231668,1464.12248245566,3,4
2022-07-11,2022,0,,COL,SDP,1470.18001843877,1514.62433880259,0.47061216910621173,0.5293878308937883,1468.91607095675,1515.88828628461,1455.59232634925,1531.9414196101,Jose Urena,Sean Manaea,46.2456146971287,51.6825909872781,-22.0366894475681,-6.42283642924099,0.403870903183936,0.596129096816064,1454.81726231253,1532.71648364682,5,6
2022-07-11,2022,0,,KCR,DET,1452.0335656676,1465.966713438,0.5144833120677914,0.4855166879322086,1454.47180509338,1463.52847401222,1450.05457908383,1461.8926893173,Daniel Lynch,Alex Faedo,47.4490281997584,46.1244194221995,-2.27661437071621,-18.0712504177715,0.540146067906868,0.459853932093132,1451.7608536871,1460.18641471403,7,3
2022-07-11,2022,0,,TEX,OAK,1484.10931999243,1455.72158667888,0.5748257910506036,0.4251742089493964,1485.48323533505,1454.34767133626,1481.52020541799,1430.24982031559,Spencer Howard,Adrian Martinez,44.5446619534447,46.3947871300564,-27.0726504897459,-15.5368709201858,0.595588304164051,0.404411695835949,1482.48359279397,1429.28643293961,10,8
2022-07-11,2022,0,,ATL,NYM,1562.72806414496,1530.04156463466,0.5808621791988726,0.4191378208011274,1560.04820704378,1532.72142173584,1561.43247427459,1543.33534126781,Max Fried,Max Scherzer,60.7685688276536,62.6385455210315,28.5054966490937,41.2241199434349,0.546210923429021,0.453789076570979,1559.57043019861,1545.19738534379,1,4
2022-07-11,2022,0,,STL,PHI,1524.29113606507,1529.70715669637,0.5267190193412604,0.4732809806587396,1527.05546848094,1526.9428242805,1510.26056190987,1536.41003338657,Miles Mikolas,Aaron Nola,55.3502902365462,60.1443950730596,21.571702304941,22.901400591022,0.494993239583832,0.505006760416168,1512.51068914935,1534.15990614709,6,1
2022-07-11,2022,0,,TBD,BOS,1538.93691358183,1535.95167914589,0.5387569704468128,0.4612430295531872,1541.63225983489,1533.25633289283,1527.18359805157,1540.5375480942,Matt Wisler,Brayan Bello,49.0402702816858,46.7294521710012,2.26487306747731,-28.814984189899,0.560331312161793,0.439668687838207,1529.08311043083,1538.63803571494,10,5
2022-07-11,2022,0,,CLE,CHW,1495.64120218797,1505.30560047009,0.5206188894713628,0.4793811105286372,1498.06636623069,1502.88043642737,1492.34383348296,1519.43336597716,Cal Quantrill,Lance Lynn,51.8749942786421,55.2803497298117,-3.26985243264692,17.0612839908312,0.465412749938529,0.534587250061471,1494.42844659702,1517.3487528631,8,4
2022-07-11,2022,0,,FLA,PIT,1494.12039903126,1442.31716453581,0.6073909916064955,0.39260900839350454,1490.74036020822,1445.69720335885,1499.60856415315,1438.06189552785,Trevor Rogers,Mitch Keller,50.2101955149649,45.9163283666694,-14.320947857632,-4.448803477212,0.607432888508354,0.392567111491646,1497.07331100712,1440.59714867388,1,5
2022-07-11,2022,0,,KCR,DET,1450.33483796228,1467.66544114332,0.5095968548096269,0.4904031451903731,1452.0335656676,1465.966713438,1448.78948850383,1463.1577798973,Brad Keller,Michael Pineda,48.8520455123035,51.8978168258891,5.51075418426193,8.87286159689979,0.512331734041114,0.487668265958886,1450.05457908383,1461.8926893173,3,1
2022-07-10,2022,0,,BOS,NYY,1532.73437396341,1588.88127478246,0.4538684613815111,0.5461315386184888,1535.95167914589,1585.66396959998,1538.30611874575,1591.41421939195,Nick Pivetta,Jameson Taillon,55.7186719705306,54.7673145435056,12.0570039855212,-8.18166429672704,0.487238632828772,0.512761367171229,1540.5375480942,1589.1827900435,11,6
2022-07-10,2022,0,,SEA,TOR,1518.98656979403,1523.77702498598,0.5276166222347869,0.4723833777652131,1520.31389900803,1522.44969577198,1509.80793495236,1535.95494231324,Logan Gilbert,Max Castillo,53.4353613523609,47.4,10.4629159089773,-23.054129244123,0.545022832886739,0.454977167113261,1510.75656430549,1535.00631296011,6,5
2022-07-10,2022,0,,SDP,SFG,1520.09190701631,1525.80480111899,0.5262929847463939,0.47370701525360615,1514.62433880259,1531.27236933271,1536.41524146466,1510.97751693336,MacKenzie Gore,Alex Wood,49.965351744712,50.7039389807097,-16.4670428113586,-12.1837074963238,0.564618975700154,0.435381024299846,1531.9414196101,1515.45133878792,0,12
